Timeframe,Open,High,Low,Close,Volume
1594900800000,7987.89,8070.19,7970.0,8060.64,62.238222
1594922400000,8062.43,8088.08,8020.44,8058.15,24.953288
1594944000000,8057.74,8068.03,8016.1,8033.27,13.438522
1594965600000,8031.07,8071.18,7980.46,8032.16,43.329198
1594987200000,8047.39,8094.44,8005.72,8048.42,53.43022
1595008800000,8046.92,8080.22,8029.76,8052.89,11.535261
1595030400000,8048.36,8074.54,8028.0,8039.17,8.116573
1595052000000,8037.97,8098.61,8023.0,8068.59,17.065111
1595073600000,8063.85,8094.0,8053.08,8069.68,17.135303
1595095200000,8069.27,8098.42,8059.08,8070.18,7.585554
1595116800000,8076.89,8090.14,8046.09,8049.41,8.719193
1595138400000,8048.13,8070.0,8013.88,8034.16,17.064037
1595160000000,8030.17,8067.13,8018.06,8058.5,12.403675
1595181600000,8058.91,8104.0,8026.77,8101.09,26.128333
1595203200000,8097.04,8110.54,8057.95,8071.12,9.006288
1595224800000,8068.14,8086.76,8014.0,8046.62,38.902867
1595246400000,8035.63,8095.41,8025.06,8089.08,52.665845
1595268000000,8089.53,8099.65,8035.1,8044.21,23.234383
1595289600000,8043.8,8092.0,8036.24,8074.78,7.082433
1595311200000,8079.7,8227.24,8062.77,8224.0,63.288642
1595332800000,8222.79,8300.0,8156.62,8180.3,89.403507
1595354400000,8169.61,8206.0,8156.62,8187.31,15.454094
1595376000000,8184.82,8186.9,8134.26,8151.76,8.206057
1595397600000,8151.32,8173.0,8095.0,8110.62,60.780081
1595419200000,8119.43,8149.59,8089.96,8144.12,42.337515
1595440800000,8145.27,8296.62,8126.76,8274.9,39.47803
1595462400000,8269.59,8286.94,8218.0,8235.0,22.966503
1595484000000,8235.0,8267.52,8224.01,8266.55,33.040066
1595505600000,8262.38,8360.29,8211.0,8333.72,73.326615
1595527200000,8330.8,8333.51,8290.54,8320.5,22.395771
1595548800000,8317.35,8320.09,8216.39,8257.68,6.093476
1595570400000,8262.17,8295.09,8200.0,8273.2,39.099076
1595592000000,8271.07,8298.83,8223.41,8263.78,83.162168
1595613600000,8266.14,8316.28,8225.0,8227.27,36.089588
1595635200000,8239.42,8293.04,8228.81,8275.53,6.708701
1595656800000,8289.77,8297.79,8257.87,8281.48,15.140244
1595678400000,8270.04,8365.81,8255.05,8361.2,30.589403
1595700000000,8365.51,8394.59,8310.95,8362.82,30.863125
1595721600000,8365.16,8365.38,8337.95,8355.37,5.663799
1595743200000,8354.55,8700.0,8260.42,8543.87,125.656624
1595764800000,8545.48,8555.0,8412.52,8490.03,53.810742
1595786400000,8489.16,8569.48,8477.17,8550.68,25.985941
1595808000000,8551.11,8755.56,8531.73,8752.1,63.123524
1595829600000,8747.68,8795.61,8660.0,8773.82,98.452697
1595851200000,8779.33,9278.66,8744.62,9271.75,202.001613
1595872800000,9273.39,9630.0,9151.53,9348.84,155.106762
1595894400000,9351.99,9533.26,9185.14,9246.76,42.449975
1595916000000,9246.22,9449.0,9023.0,9426.88,161.685576
1595937600000,9424.7,9594.03,9335.1,9382.51,139.076899
1595959200000,9382.02,9458.01,9303.38,9337.89,57.470098
1595980800000,9352.54,9431.32,9293.28,9381.91,14.181221
1596002400000,9377.89,9520.61,9370.9,9493.0,82.8745
1596024000000,9494.29,9607.27,9375.0,9529.81,86.548151
1596045600000,9532.93,9640.0,9441.02,9490.0,84.782428
1596067200000,9464.53,9493.37,9351.95,9392.8,35.859006
1596088800000,9388.26,9416.7,9316.58,9337.12,75.076935
1596110400000,9335.47,9410.0,9239.99,9395.79,106.759175
1596132000000,9396.44,9487.59,9393.11,9402.71,50.734541
1596153600000,9404.38,9433.09,9285.0,9347.45,22.254999
1596175200000,9347.48,9542.71,9347.45,9534.08,78.433302
1596196800000,9536.4,9717.24,9468.21,9588.94,126.383194
1596218400000,9589.01,9691.3,9529.78,9583.13,96.785406
1596240000000,9583.13,9839.09,9440.6,9819.22,115.25515
1596261600000,9827.7,9955.1,9790.37,9919.76,118.876454
1596283200000,9910.31,9940.85,9783.62,9912.93,117.541438
1596304800000,9920.0,10059.2,9813.0,10039.17,100.822206
1596326400000,10028.77,10235.9,9008.99,9565.0,175.553602
1596348000000,9565.0,9643.99,9300.0,9415.77,103.443263
1596369600000,9414.88,9604.59,9332.19,9588.21,70.915602
1596391200000,9588.05,9609.0,9380.65,9413.21,39.521463
1596412800000,9421.16,9528.04,9323.8,9524.14,21.168244
1596434400000,9522.13,9608.75,9499.08,9587.76,46.119023
1596456000000,9585.5,9821.4,9577.19,9769.14,95.202686
1596477600000,9769.14,9772.33,9535.47,9604.51,57.981336
1596499200000,9608.95,9747.77,9590.0,9613.68,24.745934
1596520800000,9615.9,9653.12,9459.3,9516.36,81.787907
1596542400000,9504.34,9612.26,9439.46,9605.37,117.936575
1596564000000,9601.83,9615.0,9512.6,9527.49,42.04688
1596585600000,9527.26,9623.42,9465.55,9610.99,20.076265
1596607200000,9613.0,9740.55,9585.0,9707.24,77.076651
1596628800000,9707.01,9897.0,9656.7,9876.76,147.726345
1596650400000,9874.32,9942.64,9764.97,9915.21,56.212304
1596672000000,9917.58,9949.0,9794.54,9826.94,27.026129
1596693600000,9828.21,9970.63,9828.21,9939.93,58.567322
1596715200000,9926.84,10100.0,9926.84,10050.0,104.060276
1596736800000,10050.59,10090.0,9854.99,9968.96,75.084498
1596758400000,9951.6,10095.0,9940.59,10012.68,47.097606999999996
1596780000000,10018.25,10080.0,9966.99,10003.26,89.157616
1596801600000,10003.37,10036.88,9785.8,9856.83,119.334893
1596823200000,9855.23,9939.5,9675.74,9895.12,64.038767
1596844800000,9899.49,9943.27,9835.7,9908.99,14.020569
1596866400000,9915.0,10060.64,9876.4,10039.98,51.070605
1596888000000,10039.99,10064.47,9903.91,9982.18,46.164524
1596909600000,9982.18,10049.49,9936.35,10027.57,25.036576
1596931200000,10026.74,10055.66,9935.85,9939.4,18.087785
1596952800000,9930.02,10000.0,9910.19,9972.72,27.593858
1596974400000,9970.0,9972.62,9836.45,9836.45,50.470485
1596996000000,9837.93,10000.0,9837.93,9974.21,53.662397
1597017600000,9979.76,10245.0,9977.59,10169.9,68.271089
1597039200000,10168.16,10275.52,9875.0,10043.49,137.022283
1597060800000,10043.49,10225.0,10023.86,10168.59,109.701334
1597082400000,10168.63,10202.57,10080.0,10180.01,59.41738
1597104000000,10180.92,10210.8,10101.89,10152.47,29.045115
1597125600000,10152.47,10152.47,9950.0,10019.96,113.689586
1597147200000,10019.45,10019.45,9653.67,9829.5,235.819246
1597168800000,9826.32,9838.84,9527.53,9764.7,139.276346
1597190400000,9764.7,9777.04,9626.92,9654.75,29.575994
1597212000000,9654.99,9860.0,9585.71,9791.75,111.720344
1597233600000,9799.61,9911.58,9764.97,9838.14,111.581561
1597255200000,9842.86,9902.0,9804.24,9858.66,40.809724
1597276800000,9854.56,9924.88,9809.17,9817.82,30.822182
1597298400000,9817.22,9861.94,9578.98,9823.07,111.940187
1597320000000,9819.04,9846.87,9680.01,9802.26,87.255475
1597341600000,9798.22,9989.41,9770.71,9956.27,68.093181
1597363200000,9966.55,10029.03,9890.0,9965.39,49.391075
1597384800000,9965.37,10020.22,9909.98,10017.2,78.886986
1597406400000,10017.2,10075.0,9910.16,10021.3,117.497535
1597428000000,10010.44,10065.83,9947.67,9991.74,52.808023
1597449600000,9999.5,10156.24,9999.45,10066.75,61.264455
1597471200000,10065.92,10132.16,10049.25,10058.85,30.515592
1597492800000,10055.0,10099.99,9947.0,10071.94,56.84893
1597514400000,10076.09,10150.0,10000.0,10039.21,58.279512
1597536000000,10036.78,10104.19,9976.37,10081.77,14.439205
1597557600000,10083.09,10101.11,9966.38,9977.19,32.583466
1597579200000,9971.2,10100.0,9935.65,10046.0,46.985707
1597600800000,10043.22,10107.89,10007.78,10096.49,48.889517
1597622400000,10102.68,10115.18,9982.23,10010.69,37.853563
1597644000000,10011.87,10106.0,9971.64,10105.19,90.622655
1597665600000,10105.24,10547.95,10020.0,10467.1,275.326682
1597687200000,10478.49,10500.0,10340.0,10400.2,67.372
1597708800000,10399.99,10476.99,10321.92,10341.15,22.719484
1597730400000,10336.0,10394.62,10270.98,10270.98,106.000048
1597752000000,10270.46,10336.26,9970.43,10103.0,239.483069
1597773600000,10103.0,10191.55,10057.41,10062.63,66.09884
1597795200000,10056.85,10104.54,9830.0,9876.7,97.291698
1597816800000,9870.0,9997.65,9772.46,9981.67,132.731645
1597838400000,9981.74,10047.46,9868.08,9966.61,105.884018
1597860000000,9967.95,10000.0,9822.85,9970.9,63.733204
1597881600000,9977.73,10032.49,9918.93,9937.45,21.605125
1597903200000,9933.92,10044.62,9916.57,10031.0,86.343851
1597924800000,10033.92,10080.0,9989.3,10031.91,91.494441
1597946400000,10032.53,10085.0,10014.61,10053.01,47.725325
1597968000000,10049.0,10063.89,9979.81,10028.94,20.633574
1597989600000,10025.57,10076.96,9981.0,10003.84,69.81089
1598011200000,10001.78,10065.19,9920.84,9959.91,95.065854
1598032800000,9959.91,9992.3,9779.39,9818.04,81.404838
1598054400000,9822.14,9834.6,9692.18,9779.27,37.209379
1598076000000,9780.15,9903.34,9779.79,9856.84,41.659297
1598097600000,9858.35,9928.04,9853.33,9889.06,44.915239
1598119200000,9893.58,9968.18,9866.46,9952.33,22.201255
1598140800000,9949.98,9967.77,9854.32,9874.01,11.498233
1598162400000,9868.87,9912.11,9821.18,9834.49,24.106686
1598184000000,9834.69,9947.24,9828.88,9918.35,28.994434
1598205600000,9922.72,9990.26,9914.47,9932.01,42.431727
1598227200000,9932.0,9965.0,9877.19,9934.12,9.651941
1598248800000,9931.5,10049.41,9913.18,10012.52,86.453994
1598270400000,10014.63,10047.03,9978.56,10019.49,61.621269
1598292000000,10016.01,10050.0,9975.56,10026.64,45.966567
1598313600000,10025.48,10040.15,9921.0,9941.66,29.023547
1598335200000,9940.48,9943.27,9800.0,9885.55,92.730719
1598356800000,9882.96,9889.6,9520.01,9550.69,217.560453
1598378400000,9550.21,9670.59,9456.61,9628.81,109.910445
1598400000000,9614.4,9699.99,9561.39,9667.41,24.882051
1598421600000,9666.07,9737.33,9608.47,9697.16,76.097853
1598443200000,9704.44,9816.05,9591.22,9741.03,129.550516
1598464800000,9747.11,9781.2,9707.78,9740.51,43.972415
1598486400000,9736.33,9745.16,9633.4,9642.66,26.559747
1598508000000,9631.69,9730.29,9621.5,9640.76,58.619219
1598529600000,9625.85,9820.0,9467.2,9521.01,220.163551
1598551200000,9522.01,9643.19,9498.49,9626.54,42.436976
1598572800000,9644.89,9691.48,9599.0,9658.0,27.38518
1598594400000,9658.0,9702.14,9607.7,9685.14,69.03824
1598616000000,9696.17,9757.11,9647.35,9717.6,85.515723
1598637600000,9710.49,9750.56,9678.7,9738.48,29.082593
1598659200000,9740.84,9749.46,9690.0,9724.28,8.194751
1598680800000,9725.0,9784.7,9646.32,9682.15,46.162561
1598702400000,9670.59,9746.22,9654.99,9727.27,20.067841
1598724000000,9729.46,9757.16,9680.59,9696.72,17.606428
1598745600000,9686.33,9833.49,9685.41,9785.92,15.768622
1598767200000,9788.44,9816.36,9751.69,9801.98,22.941985
1598788800000,9798.64,9864.43,9768.52,9836.0,33.516642
1598810400000,9836.0,9878.72,9780.0,9872.95,20.582532
1598832000000,9874.42,9884.72,9825.14,9855.88,9.516539
1598853600000,9844.98,9871.37,9776.51,9839.79,55.224573
1598875200000,9839.8,9925.88,9828.6,9863.18,67.967266
1598896800000,9862.66,9899.72,9790.4,9819.01,37.227936
1598918400000,9812.56,9888.93,9720.47,9883.94,40.674953
1598940000000,9891.35,10041.0,9878.38,9961.48,120.450748
1598961600000,9962.71,10144.69,9942.58,10080.3,126.02826
1598983200000,10077.86,10159.54,9975.0,10031.48,66.317639
1599004800000,10033.18,10066.16,9966.0,9995.5,33.711001
1599026400000,9996.16,9996.16,9480.0,9682.97,178.173978
1599048000000,9691.65,9731.91,9517.55,9657.89,190.441345
1599069600000,9658.02,9712.54,9600.0,9676.04,72.808239
1599091200000,9670.0,9729.43,9597.35,9621.51,46.11516
1599112800000,9625.02,9744.23,9536.72,9559.3,115.555199
1599134400000,9560.46,9587.63,8917.57,9081.08,321.813833
1599156000000,9079.04,9178.46,8503.0,8635.02,135.829375
1599177600000,8628.9,8786.2,8583.49,8735.34,86.311437
1599199200000,8733.0,8944.03,8606.73,8861.0,161.840914
1599220800000,8861.26,8949.04,8401.0,8842.55,177.507495
1599242400000,8842.55,9036.03,8783.35,8893.89,73.379056
1599264000000,8893.13,8980.26,8825.0,8844.24,38.47392
1599285600000,8841.32,8920.49,8600.0,8682.55,87.816872
1599307200000,8681.17,8779.6,8475.51,8599.66,131.294139
1599328800000,8624.59,8661.94,8350.55,8634.9,239.593388
1599350400000,8630.43,8695.67,8495.87,8596.19,39.663077
1599372000000,8599.49,8731.96,8551.1,8711.18,78.936247
1599393600000,8714.75,8748.44,8600.0,8663.5,92.91269
1599415200000,8657.45,8789.0,8634.02,8709.75,86.990437
1599436800000,8710.89,8757.38,8567.04,8581.75,43.750506
1599458400000,8580.23,8657.48,8501.01,8525.12,109.471396
1599480000000,8538.95,8701.42,8397.72,8645.0,204.36792
1599501600000,8650.41,8855.89,8586.73,8825.55,74.190157
1599523200000,8829.5,8880.21,8709.28,8712.0,33.5713
1599544800000,8708.84,8790.14,8460.01,8514.24,153.291031
1599566400000,8505.19,8663.04,8467.28,8659.98,157.168006
1599588000000,8663.04,8725.0,8415.72,8645.9,159.050508
1599609600000,8650.01,8660.66,8524.59,8610.16,31.845131
1599631200000,8616.35,8781.59,8589.08,8739.19,63.114682
1599652800000,8743.27,8764.49,8673.73,8750.0,88.356173
1599674400000,8750.0,8814.0,8664.23,8711.85,55.29414
1599696000000,8703.56,8861.95,8701.47,8821.56,27.672639
1599717600000,8820.53,8833.59,8703.26,8745.03,72.355646
1599739200000,8745.47,8861.6,8740.85,8772.67,97.681435
1599760800000,8779.89,8810.0,8715.0,8787.57,41.990632
1599782400000,8788.56,8814.0,8658.4,8728.92,31.499864
1599804000000,8739.33,8761.04,8691.88,8706.14,62.855938
1599825600000,8705.34,8789.23,8700.0,8749.11,64.573053
1599847200000,8749.37,8827.29,8746.86,8825.24,33.251244
1599868800000,8827.74,8831.98,8766.09,8795.0,9.318432
1599890400000,8793.44,8800.01,8749.73,8778.03,29.309071
1599912000000,8775.97,8810.09,8717.09,8804.58,30.104138
1599933600000,8803.06,8890.0,8803.06,8857.66,48.170411
1599955200000,8860.12,8972.65,8830.0,8939.18,29.317664
1599976800000,8940.83,8965.93,8750.0,8758.8,70.676352
1599998400000,8757.43,8794.32,8660.0,8722.59,68.038397
1600020000000,8723.94,8776.72,8691.99,8754.88,23.182237
1600041600000,8763.91,8803.64,8701.01,8769.88,18.235371
1600063200000,8773.56,8880.48,8760.0,8876.87,65.300682
1600084800000,8878.09,9112.11,8844.14,9017.66,238.68712
1600106400000,9017.66,9100.0,9000.0,9040.63,55.43258
1600128000000,9041.58,9165.05,9022.7,9078.26,21.190628
1600149600000,9078.96,9195.25,8973.0,9150.26,127.204293
1600171200000,9161.73,9281.36,9077.78,9165.84,190.654284
1600192800000,9165.89,9230.0,9115.86,9153.32,65.268749
1600214400000,9152.59,9187.18,9051.54,9147.77,28.822591
1600236000000,9154.87,9281.33,9134.94,9238.07,126.790441
1600257600000,9241.4,9435.21,9201.78,9381.13,150.094459
1600279200000,9393.17,9432.38,9313.56,9329.04,86.325912
1600300800000,9324.83,9425.99,9279.0,9326.51,33.451999
1600322400000,9328.76,9346.17,9193.27,9268.67,122.83554
1600344000000,9268.65,9271.96,9153.35,9236.22,161.631749
1600365600000,9234.55,9313.97,9227.65,9282.61,70.829829
1600387200000,9287.54,9292.49,9229.04,9270.93,18.287442
1600408800000,9270.6,9349.97,9245.26,9321.73,119.351726
1600430400000,9322.2,9340.14,9160.0,9187.59,149.325704
1600452000000,9181.51,9295.8,9165.03,9282.66,58.724642
1600473600000,9280.92,9320.09,9271.9,9283.75,23.942096
1600495200000,9286.76,9454.21,9244.75,9445.51,66.265016
1600516800000,9445.51,9484.1,9380.54,9395.56,55.822136
1600538400000,9400.0,9419.24,9342.21,9396.46,53.477241
1600560000000,9392.96,9398.3,9260.0,9293.53,19.756975
1600581600000,9296.34,9333.91,9277.01,9300.16,37.453564
1600603200000,9300.0,9300.76,9132.45,9254.6,88.605876
1600624800000,9250.91,9287.9,9176.27,9265.11,39.340937
1600646400000,9268.01,9309.96,9240.78,9290.11,23.306652
1600668000000,9287.25,9303.14,9010.47,9059.18,129.509873
1600689600000,9054.28,9084.15,8806.23,8893.83,191.085686
1600711200000,8891.74,8999.05,8875.36,8891.55,119.325535
1600732800000,8895.0,8960.39,8849.9,8937.59,36.146868
1600754400000,8955.88,8983.67,8876.34,8937.72,178.521475
1600776000000,8938.41,9008.55,8927.0,9007.26,129.674195
1600797600000,9006.48,9076.47,8973.23,9034.33,80.698194
1600819200000,9036.37,9061.5,8987.92,9009.59,21.336427
1600840800000,9009.59,9016.86,8929.1,9007.99,104.616162
1600862400000,9008.15,9060.0,8995.88,9000.01,111.867121
1600884000000,8999.72,9008.29,8741.38,8815.19,121.881923
1600905600000,8827.88,8909.17,8787.18,8868.09,29.258946
1600927200000,8868.87,9000.0,8859.84,8996.45,104.8615
1600948800000,8994.33,9226.0,8921.33,9174.73,158.951337
1600970400000,9180.31,9257.0,9110.76,9223.94,92.217019
1600992000000,9233.84,9238.24,9139.12,9147.08,21.838915
1601013600000,9149.3,9213.98,9111.37,9183.78,148.137995
1601035200000,9180.39,9249.27,9122.86,9238.21,108.14286
1601056800000,9240.23,9293.22,9194.14,9229.39,51.944225
1601078400000,9234.36,9329.35,9190.25,9257.38,19.896968
1601100000000,9257.83,9297.7,9210.37,9247.31,36.644871
1601121600000,9242.65,9289.65,9200.6,9274.53,36.900852
1601143200000,9275.0,9299.0,9233.34,9276.59,27.21929
1601164800000,9267.46,9315.0,9252.9,9299.48,8.874376
1601186400000,9306.01,9306.17,9151.91,9180.16,35.188206
1601208000000,9179.04,9293.81,9150.45,9254.52,45.219782
1601229600000,9252.74,9297.12,9229.8,9280.95,40.481388
1601251200000,9297.14,9424.0,9297.14,9379.8,25.809563
1601272800000,9379.55,9400.0,9341.95,9358.88,96.126178
1601294400000,9360.91,9416.38,9318.0,9379.0,139.75467
1601316000000,9370.0,9381.19,9160.0,9201.64,83.375279
1601337600000,9188.88,9229.35,9174.42,9182.45,39.797936
1601359200000,9182.76,9269.48,9173.27,9234.68,112.121903
1601380800000,9236.84,9247.09,9109.63,9138.43,144.026285
1601402400000,9138.64,9285.12,9135.51,9266.79,65.289749
1601424000000,9266.23,9267.51,9149.35,9152.68,16.622144
1601445600000,9148.89,9209.42,9135.2,9170.0,121.062612
1601467200000,9170.0,9255.01,9158.45,9229.56,95.273476
1601488800000,9232.92,9235.38,9160.0,9214.81,56.433648
1601510400000,9226.0,9276.57,9218.53,9254.76,17.62575
1601532000000,9254.29,9334.15,9245.67,9306.01,97.939204
1601553600000,9306.01,9316.65,8942.28,8972.42,203.777555
1601575200000,8965.45,9102.58,8955.06,9080.65,110.402565
1601596800000,9080.55,9143.01,8907.12,8944.4,40.80783
1601618400000,8935.56,9017.98,8902.32,8944.26,159.706858
1601640000000,8943.6,9060.0,8940.57,9033.03,123.948617
1601661600000,9035.63,9068.96,8953.35,9064.78,52.02472
1601683200000,9064.08,9064.08,9013.0,9026.18,14.157428
1601704800000,9034.1,9058.12,8992.95,9038.7,28.735027
1601726400000,9037.43,9078.97,9022.85,9077.21,44.849834
1601748000000,9077.21,9084.16,9028.1,9040.26,20.70017
1601769600000,9033.39,9071.71,9021.18,9060.6,5.553742
1601791200000,9060.58,9109.71,9057.81,9083.95,29.916486
1601812800000,9088.45,9108.5,9067.28,9096.55,28.442541
1601834400000,9097.07,9162.0,9077.6,9123.52,36.218615
1601856000000,9123.52,9180.0,9094.85,9135.56,9.676716
1601877600000,9132.18,9156.21,9077.84,9110.07,137.309193
1601899200000,9108.4,9172.45,9093.62,9126.44,101.801109
1601920800000,9124.06,9182.68,9110.0,9180.75,66.561093
1601942400000,9183.14,9195.09,9142.0,9155.24,13.207599
1601964000000,9144.64,9175.01,9091.11,9106.49,126.575585
1601985600000,9104.99,9165.0,9043.04,9133.48,121.70753
1602007200000,9134.63,9149.01,9000.0,9072.02,103.679606
1602028800000,9068.53,9079.46,9030.36,9075.57,17.373621
1602050400000,9076.14,9093.33,9030.17,9040.64,91.050513
1602072000000,9046.14,9087.01,9023.19,9084.74,87.084463
1602093600000,9080.95,9114.15,9070.14,9103.18,40.125149
1602115200000,9104.21,9105.0,9052.23,9052.69,14.556586
1602136800000,9053.8,9076.18,9000.0,9063.77,88.781321
1602158400000,9065.72,9341.25,9050.0,9285.97,174.601141
1602180000000,9289.36,9320.56,9259.54,9311.5,44.964763
1602201600000,9312.5,9337.47,9260.02,9261.0,17.187784
1602223200000,9261.0,9432.9,9240.31,9400.0,129.732764
1602244800000,9397.14,9442.28,9382.0,9394.9,203.224004
1602266400000,9394.9,9411.56,9354.78,9380.22,36.39916
1602288000000,9379.76,9681.54,9372.1,9639.32,67.891903
1602309600000,9639.51,9646.0,9516.25,9585.48,80.294896
1602331200000,9586.01,9644.15,9556.84,9601.8,69.842139
1602352800000,9595.24,9621.0,9522.2,9544.25,37.340505
1602374400000,9540.51,9620.88,9528.01,9588.12,9.02135
1602396000000,9588.12,9646.0,9582.49,9625.32,28.810749
1602417600000,9625.69,9670.0,9600.2,9667.59,63.172452
1602439200000,9669.0,9680.0,9550.0,9638.71,70.339354
1602460800000,9627.88,9650.0,9602.63,9634.07,15.094175
1602482400000,9631.87,9678.57,9530.13,9586.49,121.01779
1602504000000,9580.05,9846.97,9560.0,9826.0,176.2957
1602525600000,9826.0,9931.6,9716.67,9745.32,130.208227
1602547200000,9745.32,9766.07,9666.96,9758.01,32.262991
1602568800000,9757.94,9845.15,9700.0,9784.46,128.380261
1602590400000,9784.5,9803.01,9653.06,9715.87,134.175474
1602612000000,9713.07,9797.52,9703.73,9767.65,53.897995
1602633600000,9777.8,9819.9,9654.0,9728.74,59.421574
1602655200000,9728.74,9794.49,9718.05,9718.83,87.785464
1602676800000,9715.56,9854.78,9639.53,9687.01,173.264629
1602698400000,9687.0,9755.33,9651.05,9738.5,57.248443
1602720000000,9744.75,9750.92,9686.98,9730.0,9.218308
1602741600000,9727.13,9760.0,9657.0,9700.8,116.969556
1602763200000,9697.95,9839.0,9677.29,9831.75,140.797627
1602784800000,9835.0,9894.0,9800.0,9855.26,145.852992
1602806400000,9856.31,9881.42,9607.0,9721.91,91.306061
1602828000000,9720.43,9738.82,9613.63,9727.46,158.081894
1602849600000,9727.49,9745.98,9669.49,9708.33,122.02803
1602871200000,9711.58,9740.6,9666.66,9696.0,53.31909
1602892800000,9696.0,9738.03,9660.0,9728.35,17.055557
1602914400000,9730.44,9747.14,9690.57,9724.35,39.56152
1602936000000,9724.05,9763.41,9652.02,9719.6,67.133174
1602957600000,9714.34,9732.47,9701.76,9727.37,22.741096
1602979200000,9726.82,9762.0,9716.01,9751.72,19.298945
1603000800000,9754.3,9810.56,9750.02,9784.8,49.987497
1603022400000,9786.55,9832.27,9772.26,9831.74,36.816454
1603044000000,9830.08,9849.5,9779.6,9848.58,40.273223
1603065600000,9850.0,9870.0,9778.05,9798.0,33.030954
1603087200000,9801.25,9827.26,9777.05,9777.55,98.02761
1603108800000,9777.05,10040.0,9765.95,9980.64,266.510206
1603130400000,9982.35,10028.7,9943.13,10012.0,87.361191
1603152000000,10012.0,10024.29,9957.85,10019.36,28.825176
1603173600000,10016.72,10128.17,9964.94,10008.21,219.28626
1603195200000,10014.69,10192.0,9925.47,10145.53,285.775238
1603216800000,10141.83,10167.59,10068.39,10102.51,88.745967
1603238400000,10106.15,10412.0,10087.95,10360.89,107.547725
1603260000000,10364.66,10476.56,10261.19,10439.04,168.493551
1603281600000,10446.8,10893.07,10395.3,10798.47,430.881831
1603303200000,10799.42,11179.94,10703.0,10810.05,325.492971
1603324800000,10808.28,10939.23,10746.28,10809.03,124.987439
1603346400000,10815.65,11063.32,10763.0,11011.21,217.034135
1603368000000,11012.74,11097.8,10876.88,11064.97,283.870842
1603389600000,11065.62,11190.0,10979.71,11009.72,178.306776
1603411200000,11006.68,11040.0,10911.0,11038.81,59.704971
1603432800000,11037.54,11037.54,10908.23,10986.43,144.534069
1603454400000,10988.58,11020.0,10779.21,10825.94,203.687959
1603476000000,10825.31,10975.0,10824.08,10932.6,128.67894
1603497600000,10931.55,11008.91,10890.14,10969.88,34.455331
1603519200000,10969.34,11003.06,10920.61,10995.32,77.200418
1603540800000,10995.26,11116.65,10956.73,11104.13,151.806337
1603562400000,11104.93,11116.48,11023.17,11086.44,82.56452
1603584000000,11085.53,11262.51,10915.64,10948.17,70.208307
1603605600000,10948.17,11023.92,10914.49,10962.09,85.868751
1603627200000,10956.39,11031.43,10930.0,11005.2,61.494063
1603648800000,11004.15,11049.6,10958.2,11030.24,51.792999
1603670400000,11034.84,11150.0,10990.0,11106.92,50.437780000000004
1603692000000,11114.18,11190.0,10993.62,11158.09,115.220896
1603713600000,11162.74,11235.39,10855.76,10938.01,347.394426
1603735200000,10938.56,11124.2,10919.91,11099.29,95.428323
1603756800000,11099.3,11155.0,11082.54,11100.36,30.679175
1603778400000,11103.1,11424.81,11079.68,11420.0,202.936638
1603800000000,11418.03,11648.53,11313.03,11594.05,414.124221
1603821600000,11598.66,11732.68,11464.62,11612.55,221.917711
1603843200000,11610.59,11780.0,11588.47,11691.58,57.404828
1603864800000,11689.69,11726.77,11390.0,11395.71,276.339546
1603886400000,11390.01,11434.91,11011.0,11260.36,468.918976
1603908000000,11259.2,11363.38,11200.0,11332.26,164.361119
1603929600000,11327.05,11360.46,11245.48,11335.75,42.191794
1603951200000,11343.28,11361.79,11167.0,11194.08,155.87332
1603972800000,11192.88,11733.52,11118.09,11688.96,306.495789
1603994400000,11688.96,11721.69,11507.74,11555.0,123.871212
1604016000000,11555.0,11730.0,11306.27,11315.43,103.888286
1604037600000,11314.34,11496.18,11282.73,11473.13,262.724432
1604059200000,11473.13,11688.76,11366.03,11652.41,236.348823
1604080800000,11651.22,11769.91,11606.99,11655.48,116.334924
1604102400000,11657.95,11800.0,11542.27,11602.61,56.366677
1604124000000,11602.0,12093.67,11592.64,11998.0,269.783566
1604145600000,11997.99,11997.99,11827.76,11860.8,112.983637
1604167200000,11856.38,11947.35,11780.0,11872.75,90.851185
1604188800000,11865.17,11947.7,11729.4,11795.41,61.117829
1604210400000,11792.48,11893.33,11750.29,11802.11,87.185158
1604232000000,11802.11,11931.87,11777.13,11886.56,95.623674
1604253600000,11890.25,11919.99,11731.46,11848.84,76.689037
1604275200000,11849.91,11900.0,11752.71,11794.44,35.728474
1604296800000,11791.91,11848.35,11491.41,11542.34,254.990797
1604318400000,11521.44,11689.47,11361.36,11666.29,267.898469
1604340000000,11663.81,11808.7,11609.04,11683.0,133.301444
1604361600000,11678.72,11738.12,11453.61,11504.96,76.149098
1604383200000,11504.53,11665.18,11441.02,11592.12,158.815819
1604404800000,11590.57,11812.2,11551.39,11769.96,222.798167
1604426400000,11766.1,11987.82,11696.68,11937.89,175.03727
1604448000000,11939.08,11966.88,11731.57,11819.31,121.684567
1604469600000,11819.31,11829.97,11594.92,11750.84,222.298539
1604491200000,11752.87,12179.33,11741.71,12037.25,342.687968
1604512800000,12036.42,12163.36,11917.05,12081.69,176.964187
1604534400000,12085.76,12256.78,12042.09,12226.0,75.769041
1604556000000,12225.65,12512.29,12204.16,12498.41,446.889808
1604577600000,12498.41,12884.33,12392.91,12744.76,870.546302
1604599200000,12745.52,13292.05,12590.0,13177.56,548.53392
